ram_generation,brand,capacity_gb,bus_speed_mhz,unit_type,mpn,is_bulk_server,product_id
DDR5,A-Tech,16.0,5600.0,Single,AT16G1D5D5600NS8N11V,1,1362
DDR5,Corsair,32.0,5600.0,Dual Kit,CL36363676,0,1363
DDR5,Team Group,32.0,6400.0,Dual Kit,CTCED532G6400HC40BDC01,0,1364
DDR5,Kingston,16.0,4800.0,Single,Unknown,1,1365
DDR5,G.Skill,8.0,6000.0,Single,f5-6000j3038f8gh1-fx5,0,1366
DDR5,Kingston,32.0,5600.0,Dual Kit,KF572C38RSK232,0,1367
DDR5,SK Hynix,32.0,5600.0,Single,MTC16C2085S1UC56BD1,0,1368
DDR5,Corsair,64.0,4800.0,Dual Kit,CMH64GX5M2A4800C40,0,1369
DDR5,Kingston,48.0,8400.0,Dual Kit,KF584CU40RWAK2-48,0,1370
DDR5,Samsung,32.0,5600.0,Single,M425R4GA3PB0-CWM,0,1371
DDR5,Kingston,16.0,6000.0,Single,KF560R32RBK4-64,1,1372
DDR5,Samsung,16.0,4800.0,Single,"5M30Z71687, M323R2GA3BB0-CQK0D, M323R2GA3BB0",0,1373
DDR5,Lenovo,16.0,6400.0,Single,"5M31N59997, 5M31N59994, 5M31N60004",0,1374
DDR5,Kingston,32.0,4800.0,Single,KCP548SD8-32,0,1375
DDR5,G.Skill,32.0,6000.0,Dual Kit,F5-6000J3636F16GX2-TZ5RK,0,1376
DDR5,Patriot,32.0,8000.0,Dual Kit,PVXR532G64C32KM,0,1377
DDR5,Patriot,8.0,4800.0,Single,Unknown,0,1378
DDR5,SK Hynix,16.0,5600.0,Single,HMCG78AGBUA081N,0,1379
DDR5,Other,32.0,6400.0,Dual Kit,FLBD516G6400HC38JBK,0,1380
DDR5,Corsair,48.0,6000.0,Dual Kit,CMK48GX5M2E6000C36,0,1381
DDR5,Samsung,16.0,5600.0,Single,M425R2GA3BB0-CWMOD,0,1382
DDR5,Other,8.0,5200.0,Single,HP52U40S6HA8FRAE,0,1383
DDR5,G.Skill,64.0,6000.0,Dual Kit,F5-6000J3040G32GX2-TZ5N,0,1384
DDR5,Crucial,16.0,5600.0,Single,CT16G56C46U5.M8G1,1,1385
DDR5,G.Skill,48.0,6400.0,Dual Kit,F5-6400J3239F24GX2-TZ5NRW,0,1386
DDR5,Kingston,32.0,6000.0,Dual Kit,KF560C36BBE2K2-32,0,1387
DDR5,SK Hynix,16.0,6400.0,Single,PC5-51200,0,1388
DDR5,Kingston,32.0,6000.0,Dual Kit,KF552C40BBK2-32,0,1389
DDR5,G.Skill,16.0,6000.0,Single,F5-6000J3636F16GX1-RM5NRK,0,1390
DDR5,Kingston,32.0,6400.0,Dual Kit,KF564C32BBEAK2-32,0,1391
DDR5,Kingston,16.0,5600.0,Single,F556S401BK2-32,0,1392
DDR5,Kingston,32.0,5600.0,Dual Kit,KF548S38IBK2-32,0,1393
DDR5,Crucial,16.0,5600.0,Dual Kit,CT2K8G56C46U5,0,1394
DDR5,Samsung,8.0,4800.0,Single,M323R1GB4BB0,0,1395
DDR5,SK Hynix,32.0,4800.0,Single,HMCG84MEBRA107N,1,1396
DDR5,Crucial,32.0,5600.0,Dual Kit,CT16G56C46S5,0,1397
DDR5,SK Hynix,16.0,4800.0,Single,HMCG78AEBSA095N,0,1398
DDR5,Axiom,32.0,5600.0,Single,"79U73AAAX, 79U73AA-AX",1,1399
DDR5,SK Hynix,16.0,5600.0,Dual Kit,HMCG66AGBSA092N,0,1400
DDR5,G.Skill,64.0,5600.0,Dual Kit,F5-5600J2834F32GX2-RS5K,0,1401
DDR5,G.Skill,32.0,5600.0,Dual Kit,F5-5600U3636C16GX2-TZ5RS,0,1402
DDR5,Kingston,32.0,5200.0,Dual Kit,KF552C40BBK2-32,0,1403
DDR5,Team Group,32.0,6400.0,Dual Kit,FF4D532G6400HC40BDC01,0,1404
DDR5,Corsair,16.0,6000.0,Single,Unknown,0,1405
DDR5,Samsung,16.0,5600.0,Dual Kit,Unknown,0,1406
DDR5,Team Group,32.0,5600.0,Dual Kit,Unknown,1,1407
DDR5,Kingston,16.0,5200.0,Dual Kit,KF552C40BBAK2-16,0,1408
DDR5,Corsair,32.0,5600.0,Single,CMH32GX5M2E6000C36,0,1409
DDR5,Micron,16.0,5600.0,Single,"MTC8C1084S1SC56BD1 BF, PC55600BSA01110XT",0,1410
DDR5,G.Skill,64.0,6400.0,Single,F5-6400J3239G32GX2-TZ5RK,0,1411
DDR5,Kingston,32.0,5600.0,Single,KF556C40BBK2-64,0,1412
DDR5,Transcend,32.0,4800.0,Single,JM4800ASE32G,0,1413
DDR5,Corsair,16.0,5200.0,Dual Kit,CMH16GX5M2B5200Z40,0,1414
DDR5,Other,8.0,6000.0,Single,BD8G6000MC28,0,1415
DDR5,SK Hynix,32.0,4800.0,Dual Kit,HMCG78MEBSA095N BA,0,1416
DDR5,Team Group,32.0,6000.0,Dual Kit,FLBD532G6000HC30DC01,0,1417
DDR5,Patriot,32.0,6000.0,Dual Kit,PVVR532G600C30K,0,1418
DDR5,SK Hynix,16.0,5600.0,Single,HMCG78AEBUA084N,0,1419
DDR5,Corsair,32.0,6000.0,Dual Kit,CMH32GX5M2B5600C36,0,1420
DDR5,Kingston,8.0,5600.0,Single,HP56U46BS6MDF-8,0,1421
DDR5,G.Skill,64.0,6000.0,Single,F5-6000J3040G32GX2-FX5,0,1422
DDR5,Kingston,128.0,6000.0,Bulk,KF560R32RBEK4-128,1,1423
DDR5,Micron,,5600.0,Single,MTC20C2085S1EC56BD1,0,1424
DDR5,G.Skill,64.0,5600.0,Dual Kit,F5-5200J4040A32GX2-RS5K,0,1425
DDR5,Other,48.0,8800.0,Single,Unknown,0,1426
DDR5,Other,608.0,5600.0,Bulk,Unknown,1,1427
DDR5,Kingston,16.0,5200.0,Dual Kit,KF552C40BB-16,0,1428
DDR5,Team Group,32.0,6400.0,Dual Kit,FF4D532G6400HC32ADC01,0,1429
DDR5,G.Skill,32.0,6000.0,Single,F5-6000J2836G16GX2-TZ5NRW,0,1430
DDR5,Corsair,32.0,6400.0,Dual Kit,CMH32GX5M2N6400C36W,0,1431
DDR5,ADATA,32.0,5600.0,Single,AD5S560032G-S,0,1432
DDR5,Kingston,32.0,5600.0,Dual Kit,KF556C40BWAK2-32,0,1433
DDR5,Corsair,64.0,6400.0,Dual Kit,CMH64GX5M2D6000C40,0,1434
DDR5,A-Tech,16.0,5600.0,Single,TED516G5600C46BK,0,1435
DDR5,Samsung,16.0,4800.0,Single,M321R2GA3BB6-CQK,1,1436
DDR5,Other,48.0,5600.0,Single,KVR56U46BD8-48-MB,0,1437
DDR5,SK Hynix,16.0,5600.0,Single,HMCG78AGBUA,1,1438
DDR5,Team Group,32.0,6400.0,Dual Kit,Unknown,0,1439
DDR5,SK Hynix,16.0,5600.0,Single,HMCG78AGBRA191N,1,1440
DDR5,Kingston,32.0,5600.0,Bulk,"KF560C36BBEK2-16, HP52U40S6HA8FRAE",0,1441
DDR5,G.Skill,32.0,6400.0,Dual Kit,"F5-6400J3239G16GX2-TZ5K, F5-6400J3239G16GX2-TZ5RK",0,1442
DDR5,G.Skill,32.0,6000.0,Single,F5-6000U3636E16GX2-TZ5RK,0,1443
DDR5,Other,,5600.0,Single,Unknown,0,1444
DDR5,Other,64.0,5600.0,Bulk,Unknown,0,1445
DDR5,A-Tech,16.0,4800.0,Dual Kit,AT8G2D5D4800NNRN11V,0,1446
DDR5,Samsung,16.0,5600.0,Single,Unknown,1,1447
DDR5,Samsung,16.0,5600.0,Single,M425R2GA3EB0-CWMOD,0,1448
DDR5,Corsair,16.0,5200.0,Dual Kit,Unknown,0,1449
DDR5,Micron,32.0,4800.0,Single,MTC20F2085S1RC48BA1,1,1450
DDR5,Samsung,32.0,5600.0,Dual Kit,M323R2GA3DBO-CWMOD,0,1451
DDR5,Other,32.0,5600.0,Dual Kit,F5-6000J3036F16GX2-FX5,0,1452
DDR5,Other,32.0,4800.0,Dual Kit,Does not apply,0,1453
DDR5,SK Hynix,16.0,4800.0,Bulk,Unknown,0,1454
DDR5,Samsung,128.0,5600.0,Single,"M321RAJA0MB0CWM, M321RAJA0MB0-CWMCJ",1,1455
DDR5,Crucial,,5600.0,Bulk,CT00000XXX00X-00XXX0,0,1456
DDR5,Corsair,32.0,5600.0,Dual Kit,CMK32GX5M2B5600C36,0,1457
DDR5,Kingston,16.0,6000.0,Dual Kit,KF560C36BBEK2-16,0,1458
DDR5,Patriot,32.0,6000.0,Single,PVER532G60C30W,0,1459
DDR5,Kingston,16.0,5600.0,Single,KF556C40BBAK2-16,0,1460
DDR5,Samsung,16.0,6400.0,Single,Unknown,0,1461
DDR5,Corsair,32.0,5600.0,Dual Kit,CMT32GX5M2X5600C36,0,1462
DDR5,Corsair,96.0,6000.0,Dual Kit,CMH96GX5M2B6000C30,0,1463
DDR5,Corsair,32.0,5600.0,Dual Kit,"CMK32GX5M2B5600C36, ACJPT6510MBN1",0,1464
DDR5,Corsair,96.0,7000.0,Bulk,Unknown,0,1465
DDR5,Samsung,16.0,4800.0,Single,"M323R2GA3BB0-CQK, M323R2GA3BB0-CQKOL, M323R2GA3BB0-CQKOD, M323R2GA3BB0-CQKPN, M323R2GA3BB0-CQK0L",0,1466
DDR5,Corsair,32.0,6000.0,Dual Kit,CMP32GX5M2B6000C30W,0,1467
DDR5,SK Hynix,16.0,4800.0,Bulk,PC54800B,0,1468
DDR5,SK Hynix,8.0,5600.0,Single,PC55600BUC01010XT,0,1469
DDR5,SK Hynix,32.0,5600.0,Single,HMCG88AGBUA084N,0,1470
DDR5,Delta,32.0,6200.0,Dual Kit,Unknown,0,1471
DDR5,Patriot,48.0,6400.0,Dual Kit,Unknown,0,1472
DDR5,Micron,8.0,5600.0,Single,MTC4C10163S1SC56BD1,0,1473
DDR5,Team Group,32.0,4800.0,Single,TPBD532G4800HC40BK,0,1474
DDR5,Samsung,64.0,5600.0,Single,Unknown,0,1475
DDR5,Other,32.0,4800.0,Single,M323R4GA3BB0-CQKOL,1,1476
DDR5,Corsair,96.0,6400.0,Dual Kit,CMK96GX5M2B6400C32,0,1477
DDR5,Crucial,32.0,4800.0,Dual Kit,CT2K16G48C40U5,0,1478
DDR5,Silicon Power,32.0,4800.0,Dual Kit,SP016GBSVU480F02,0,1479
DDR5,Dell,16.0,4800.0,Single,KMKM7M,0,1480
DDR5,Corsair,,5600.0,Single,IRGB,0,1481
DDR5,Kingston,16.0,5200.0,Single,X1XJ4R-MIA-A,0,1482
DDR5,ADATA,32.0,4800.0,Single,AD5U480032GS-B,0,1483
DDR5,Corsair,48.0,7200.0,Dual Kit,"CMP48GX5M2X7200C36W, A8KDT41300KSNR",0,1484
DDR5,Samsung,96.0,5600.0,Single,M321RYGA0PB0-CWMKH,1,1485
DDR5,G.Skill,32.0,5600.0,Dual Kit,F5-6000J3636F16GX2-TZ5NR,0,1486
DDR5,Samsung,8.0,5600.0,Single,M425R1GB4BBO-CQKOL,0,1487
DDR5,G.Skill,32.0,6000.0,Dual Kit,F5-6000J3636F16GX2-RM5RW,0,1488
DDR5,Micron,16.0,5600.0,Single,MTC8C1084S1SC56BD1,0,1489
DDR5,G.Skill,128.0,6000.0,Dual Kit,F5-6000J3444F64GX2-TZ5NR,1,1490
DDR5,Kingston,32.0,6000.0,Dual Kit,KF560C36BBE2AK2-32,0,1491
DDR5,G.Skill,256.0,6000.0,Dual Kit,F5-6000J3644D64GX2-TZ5NR,0,1492
DDR5,SK Hynix,32.0,4800.0,Dual Kit,HMCG78MEBSA092N,0,1493
DDR5,Team Group,32.0,6000.0,Dual Kit,FF3D516G6000HC38ABK,0,1494
DDR5,Other,32.0,5200.0,Dual Kit,GP-ARS32G52D5,0,1495
DDR5,Kingston,32.0,6000.0,Dual Kit,KF560C36BWEK2-32,0,1496
DDR5,Samsung,32.0,5600.0,Single,Unknown,0,1497
DDR5,Corsair,32.0,6400.0,Single,CMH64GX5M2Y6400C32,0,1498
DDR5,SK Hynix,16.0,5600.0,Single,HMCG78AGBUA081N,1,1499
DDR5,Corsair,32.0,6000.0,Dual Kit,CMK32GX5M2B6000C36,0,1500
DDR5,G.Skill,48.0,5600.0,Single,F5-5600J4040D48GX2-TZ5NR,0,1501
DDR5,Corsair,96.0,7200.0,Dual Kit,CMH96GX5M2N7200C40,0,1502
DDR5,Corsair,32.0,6200.0,Dual Kit,PC549600,0,1503
DDR5,Crucial,128.0,5600.0,Dual Kit,"CT2K645C46U5, CT2K64G56C46U5",0,1504
DDR5,Delta,32.0,6000.0,Dual Kit,Unknown,0,1505
DDR5,Samsung,8.0,5600.0,Single,M425R1GB4BB0-CQK,0,1506
DDR5,Kingston,32.0,4800.0,Dual Kit,KF548C38BBK2/32,0,1507
DDR5,Samsung,32.0,4800.0,Single,M324R4GA3BB0-CQK,1,1508
DDR5,G.Skill,32.0,6400.0,Dual Kit,F5-6400J3239G16GA2-TZ5RS,0,1509
DDR5,Corsair,32.0,6400.0,Single,6400MHZ,0,1510
DDR5,Samsung,16.0,5600.0,Dual Kit,MTC4C10163S1SC56BG1,0,1511
DDR5,Ramaxel,16.0,5600.0,Single,RMSB3410HA88IBF‑5600LA,0,1512
DDR5,G.Skill,32.0,6000.0,Dual Kit,F5-6000J3636F16GX2-TZ5NR,0,1513
DDR5,Kingston,8.0,5600.0,Single,271615_51,0,1514
DDR5,Samsung,32.0,4800.0,Dual Kit,M425R2GA3BB0-CQK,0,1515
DDR5,Kingston,64.0,6000.0,Dual Kit,KF556C40BBAK2-64,0,1516
DDR5,Other,32.0,6000.0,Dual Kit,TMXSAL1660830KWK,0,1517
DDR5,G.Skill,48.0,8000.0,Dual Kit,8000J4048F24GX2-TZ5RK,0,1518
DDR5,Team Group,32.0,5600.0,Dual Kit,FF4D516G5600HC36BBK,0,1519
DDR5,ADATA,16.0,5600.0,Single,AD5S560016G-B,0,1520
DDR5,Crucial,32.0,6400.0,Dual Kit,"CP2K16G64C32U5B, CL32",0,1521
DDR5,A-Tech,16.0,5600.0,Single,KCP556US8-16,0,1522
DDR5,Corsair,64.0,6600.0,Dual Kit,CMP64GX5M2X6600C32,0,1523
DDR5,Samsung,16.0,5600.0,Dual Kit,M425R1GB4PB0CWM0D,0,1524
DDR5,Other,,5600.0,Bulk,Unknown,0,1525
DDR5,A-Tech,8.0,4800.0,Single,EB63-A785,0,1526
DDR5,Team Group,32.0,5600.0,Dual Kit,TED532G5600C46ADCS01,0,1527
DDR5,SK Hynix,16.0,5600.0,Single,"HMCG78AGBRA, HMCG78AGBRA191N",1,1528
DDR5,A-Tech,16.0,5600.0,Single,Unknown,0,1529
DDR5,Corsair,192.0,5200.0,Single,CMH192GX5M4B5200C38,1,1530
DDR5,Lenovo,16.0,5600.0,Single,5M31K03082,0,1531
DDR5,G.Skill,64.0,5200.0,Single,F5-5200J4040A32GX2-RS5K,0,1532
DDR5,Samsung,256.0,4800.0,Single,M321RBGA0B40-CWK,1,1533
DDR5,Other,64.0,6400.0,Dual Kit,CP2K32G64C40U5W,0,1534
DDR5,Samsung,16.0,4800.0,Single,M425R2GA3BB0CQK0L,0,1535
DDR5,Kingston,64.0,4800.0,Single,"KSM48R40BD4TMM-64HMR, KSM48R40BD4TMM64HMR",1,1536
DDR5,G.Skill,32.0,6400.0,Dual Kit,F5-6400J3239G16GX2-TZ5RK,0,1537
DDR5,SK Hynix,32.0,5600.0,Single,HMCG88AGBSA095N,0,1538
DDR5,G.Skill,32.0,5600.0,Dual Kit,F5-6000J3636F16GX2-FX5,0,1539
DDR5,Corsair,64.0,6800.0,Dual Kit,CMT64GX5M2B6800C40,0,1540
DDR5,ADATA,64.0,4800.0,Single,Unknown,0,1541
DDR5,Other,64.0,8000.0,Single,otmxfal3280840kwk,0,1542
DDR5,Crucial,32.0,5600.0,Single,CT32G56C46S5,0,1543
DDR5,Samsung,32.0,4800.0,Single,"M323R4GA3BB0-CQK, M323R4GA3BB0-CQK0L",0,1544
DDR5,Corsair,96.0,6000.0,Dual Kit,CMH96GX5M2E6000Z36,0,1545
DDR5,G.Skill,16.0,6400.0,Single,F5-6400J3239G16GX2-TZ5NRW,0,1546
DDR5,Kingston,32.0,5600.0,Dual Kit,KF560C36BWE2AK2-32,0,1547
DDR5,ADATA,16.0,4800.0,Single,AD5S480016G-S,0,1548
DDR5,Other,32.0,5600.0,Single,Does not apply,0,1549
DDR5,ADATA,,6400.0,Single,6400MHZ,0,1550
DDR5,Crucial,64.0,4800.0,Single,CT2K32G48C40S5,0,1551
DDR5,G.Skill,32.0,5600.0,Dual Kit,F5-5600J3636C16GX2-FX5,0,1552
DDR5,Other,32.0,4800.0,Dual Kit,Unknown,1,1553
DDR5,G.Skill,32.0,6000.0,Dual Kit,Unknown,0,1554
DDR5,Kingston,32.0,6000.0,Dual Kit,KF560C36BWE2AK2-32,0,1555
DDR5,BytecRAM,32.0,5600.0,Single,Unknown,0,1556
DDR5,G.Skill,32.0,5600.0,Dual Kit,F5-6000J2636H16GX2-TZ5NR,0,1557
DDR5,A-Tech,32.0,4800.0,Dual Kit,AT16G2D5D4800NNRN11V,0,1558
DDR5,Team Group,32.0,5600.0,Dual Kit,ffpd532g7200hc34adc01,0,1559
DDR5,Silicon Power,32.0,6000.0,Dual Kit,SP016GXLWU60CF5K,0,1560
DDR5,Team Group,16.0,5600.0,Single,ted516g5600c46a-s01,0,1561
DDR5,Patriot,32.0,6000.0,Dual Kit,PVV532G600C36K,0,1562
DDR5,Team Group,32.0,7200.0,Dual Kit,FF3D532G7200HC34ADC01,0,1563
DDR5,Patriot,32.0,6000.0,Dual Kit,VEUR532G6028K,0,1564
DDR5,Lenovo,16.0,5600.0,Single,5M31L87445,0,1565
DDR5,G.Skill,32.0,6000.0,Dual Kit,"F56000J3038F16GX2FX5, F5-6000J3636F16GX2-FX5",0,1566
DDR5,Samsung,8.0,4800.0,Single,"M425R1GB4BB0-CQK, M425R1GB4BB0-CQKOL",1,1567
DDR5,Samsung,8.0,4800.0,Single,M425R1GB4BB0-CQK0L,0,1568
DDR5,SK Hynix,32.0,4800.0,Dual Kit,Unknown,1,1569
DDR5,Samsung,32.0,5600.0,Single,M425R4GA3BB0-CWM,0,1570
DDR5,SK Hynix,8.0,5600.0,Single,HMCG66AGBUA081N,0,1571
DDR5,G.Skill,48.0,8000.0,Dual Kit,F5-8000J3848F24GX2-TZ5RW,0,1572
DDR5,SK Hynix,16.0,4800.0,Single,HMCG78MEBSA092N,0,1573
DDR5,Samsung,16.0,4800.0,Bulk,M425R2GA3BB0,0,1574
DDR5,SK Hynix,8.0,5600.0,Single,HMCG66AGBUA084N,0,1575
DDR5,A-Tech,8.0,5200.0,Single,EB70-J993,0,1576
DDR5,Samsung,16.0,5600.0,Dual Kit,M425R1GB4BB0-CWM,0,1577
DDR5,Samsung,16.0,5600.0,Single,M425R2GA3BB0-CWM0D,0,1578
DDR5,Kingston,16.0,4800.0,Single,Unknown,0,1579
DDR5,SK Hynix,8.0,5600.0,Single,"HMCG66AGBUA, HMCG66AGBUA081N, HMCG66AGBUA084N",1,1580
DDR5,SK Hynix,32.0,4800.0,Single,HMCG88MEBUA081N,0,1581
DDR5,Unbranded,16.0,4800.0,Single,Unknown,0,1582
DDR5,Other,8.0,5600.0,Single,KN.8GB04.073,0,1583
DDR5,Kingston,32.0,5600.0,Dual Kit,"5600MTS, KF556S40IBK232",0,1584
DDR5,A-Tech,8.0,5600.0,Single,M97595-001,0,1585
DDR5,ADATA,16.0,4800.0,Single,AD5S480016GB,0,1586
DDR5,Silicon Power,16.0,5600.0,Single,SP016GBSVU560F02,0,1587
DDR5,Samsung,32.0,5600.0,Single,M321R4GA3EB0-CWM,0,1588
DDR5,Samsung,32.0,5600.0,Dual Kit,M425R2GA3BB0-CWM0D,0,1589
DDR5,Crucial,16.0,5600.0,Single,CT16G56C46U5,0,1590
DDR5,Other,16.0,4800.0,Single,ad5s480016g-s,0,1591
DDR5,G.Skill,32.0,5200.0,Single,Unknown,0,1592
DDR5,Patriot,16.0,5600.0,Single,PSD516G560081S,0,1593
DDR5,SK Hynix,32.0,6400.0,Single,HMCG88AHBRA286N,1,1594
DDR5,Corsair,48.0,7000.0,Dual Kit,CMP48GX5M2B7000C36,0,1595
DDR5,Samsung,32.0,5600.0,Dual Kit,N77399005,0,1596
DDR5,G.Skill,32.0,6000.0,Single,Unknown,0,1597
DDR5,Kingston,16.0,5600.0,Dual Kit,KF556C36BBEK2-16,0,1598
DDR5,G.Skill,16.0,6000.0,Single,F5-6000J3038F16GX2-FX5,0,1599
DDR5,Corsair,32.0,5600.0,Dual Kit,CMT32GX5M2B5600C36W,0,1600
DDR5,Corsair,32.0,6000.0,Dual Kit,CMH32GX5M2B6000Z38,0,1601
DDR5,G.Skill,16.0,6000.0,Single,F5-6000J3038F16GH1-TZ5NR,0,1602
DDR5,SK Hynix,16.0,5600.0,Single,HMCG78AGBRA,1,1603
DDR5,Corsair,64.0,6000.0,Dual Kit,CMH64GX5M2N6000C30,0,1604
DDR5,Patriot,32.0,5600.0,Single,PVER532G56C38W,0,1605
DDR5,Team Group,32.0,4800.0,Dual Kit,Unknown,0,1606
DDR5,XPG,16.0,6000.0,Single,Unknown,0,1607
DDR5,Corsair,32.0,5200.0,Dual Kit,CMK32GX5M2B5200C40,0,1608
DDR5,SK Hynix,32.0,4800.0,Single,"HMCG88MEBUA081N, HMCG88MEBUA084N",1,1609
DDR5,PNY,64.0,5600.0,Single,MN64GK2D55600-TB,0,1610
DDR5,Crucial,32.0,5600.0,Dual Kit,CT16G5C46S5.C8D,0,1611
DDR5,Kingston,64.0,5600.0,Dual Kit,KF556C36BBEAK2-64,0,1612
DDR5,Corsair,48.0,7000.0,Dual Kit,Unknown,0,1613
DDR5,Kingston,64.0,6400.0,Single,KF564C32BBEAK2-64,0,1614
DDR5,Micron,16.0,4800.0,Single,MTC10F1084S1RC48BA1,1,1615
DDR5,Micron,32.0,5600.0,Single,Unknown,0,1616
DDR5,Kingston,32.0,6400.0,Dual Kit,KF564C32RSK2-32,0,1617
DDR5,Kingston,32.0,5600.0,Single,KCP556SD8-32,0,1618
DDR5,Other,32.0,6000.0,Single,tmxsao1660830kkk,0,1619
DDR5,ADATA,32.0,5600.0,Bulk,AD5S560016G-S,0,1620
DDR5,Corsair,32.0,6000.0,Single,CMH32GX5M2E6000C36,0,1621
DDR5,Other,16.0,6000.0,Single,TMXSL1660836KWK,0,1622
DDR5,Samsung,64.0,4800.0,Single,Unknown,1,1623
DDR5,G.Skill,16.0,5600.0,Dual Kit,F5-5600J3636C8GH2-FX5,0,1624
DDR5,Kingston,64.0,5600.0,Dual Kit,KF556C40BBK4,0,1625
DDR5,Corsair,32.0,6400.0,Dual Kit,"CMH32GX5M2N6400C36, A9UGT5310QMYA, CMH32GX5M2B6400C36",0,1626
DDR5,Dell,32.0,6400.0,Single,Unknown,0,1627
DDR5,Corsair,32.0,6200.0,Dual Kit,CMT32GX5M2X6200C36,0,1628
DDR5,A-Tech,16.0,4800.0,Single,CT2K16G48C40U5-ATC,0,1629
DDR5,G.Skill,32.0,6400.0,Dual Kit,"F5-6400J3239G16GX2-TZ5S, DDR56400",0,1630
DDR5,ADATA,16.0,5600.0,Single,CBDAD5S560016G-BAD,0,1631
DDR5,Patriot,24.0,6000.0,Single,Unknown,0,1632
DDR5,SK Hynix,16.0,4800.0,Single,"PC54800BSA01010XT, HMCG78MEBSA095N",0,1633
DDR5,Corsair,64.0,6400.0,Dual Kit,"CMP5S32G3B64C32A2, CMP64GX5M2B6400C32",0,1634
DDR5,Other,32.0,5600.0,Dual Kit,Does not apply,0,1635
DDR5,Other,16.0,5600.0,Single,KD5AGUA80-56G460A,0,1636
DDR5,Corsair,64.0,6000.0,Bulk,CMH32GX5M2B6000C40,0,1637
DDR5,SK Hynix,32.0,5600.0,Single,Unknown,1,1638
DDR5,Kingston,64.0,6000.0,Dual Kit,KF560C40BBAK2-64,0,1639
DDR5,Other,48.0,6400.0,Single,Unknown,1,1640
DDR5,Other,32.0,4800.0,Dual Kit,KS4800D5N1101GB,0,1641
DDR5,Kingston,32.0,6000.0,Dual Kit,6000MT,0,1642
DDR5,SK Hynix,32.0,5600.0,Single,PC5-44800,0,1643
DDR5,Samsung,16.0,5600.0,Dual Kit,"M425R1GB4BB0-CQK, M425R1GB4PB0",0,1644
DDR5,Kingston,64.0,6400.0,Dual Kit,KF564C32RWAK2-64,0,1645
DDR5,Team Group,32.0,5600.0,Single,TED532G5600C46A-SBK,0,1646
DDR5,Corsair,32.0,6000.0,Dual Kit,CMK32GX5M2Y6000Z30,0,1647
DDR5,OWC,32.0,5200.0,Single,Unknown,0,1648
DDR5,Kingston,16.0,4800.0,Single,KCP548SS8-16,0,1649
DDR5,G.Skill,32.0,6400.0,Dual Kit,F5-6400J3239G16GX2-TZ5RW,0,1650
DDR5,Corsair,32.0,6400.0,Dual Kit,CMK32GX5M2B6400C36,0,1651
DDR5,G.Skill,32.0,6400.0,Dual Kit,F5-6400J3648F16GX2-RM5RW,0,1652
DDR5,SK Hynix,16.0,5200.0,Dual Kit,HM08GGB6AQUA0N,0,1653
DDR5,Samsung,16.0,5600.0,Single,"M323R2GA3DB0-CWM, M323R2GA3DB0-CWMJD",0,1654
DDR5,SK Hynix,32.0,4800.0,Single,HMCG84MEBRA103N,1,1655
DDR5,SK Hynix,8.0,5600.0,Single,Unknown,0,1656
DDR5,Other,16.0,5200.0,Single,NMGD516F815200NI00,0,1657
DDR5,GeIL,32.0,5600.0,Dual Kit,Unknown,0,1658
DDR5,Samsung,32.0,4800.0,Single,"M425R4GA3BB0-CWM, M425R4GA3BB0-CQK",1,1659
DDR5,Samsung,32.0,4800.0,Single,Unknown,0,1660
DDR5,Samsung,16.0,4800.0,Bulk,16GB DDR5 SODIMM,0,1661
DDR5,Micron,16.0,4800.0,Single,"MTC8C1084S1SC48B, MTC8C1084S1SC48BA1",0,1662
DDR5,Samsung,8.0,4800.0,Single,"M323R1GB4BB0-CQK, M323R1GB4BB0-CQKOL",1,1663
DDR5,Other,16.0,5600.0,Single,5M31L87360,0,1664
DDR5,Lenovo,16.0,5600.0,Single,5M31K03055,0,1665
DDR5,SK Hynix,8.0,5600.0,Single,HMCG66AGBSA,0,1666
DDR5,Micron,16.0,4800.0,Dual Kit,MTCAK10818S8EC-48BA1BF,0,1667
DDR5,A-Tech,16.0,5600.0,Single,AT16G1D5S5600NS8N11V,0,1668
DDR5,Crucial,16.0,5200.0,Single,CT2K8G52C42U5,0,1669
DDR5,Samsung,32.0,5600.0,Dual Kit,M425R2GA3BB0-CWM,0,1670
DDR5,SK Hynix,16.0,5600.0,Single,HMCG78MEBSA095N,0,1671
DDR5,Crucial,16.0,6000.0,Single,CP16G60C36U5B.M8D1,1,1672
DDR5,Corsair,32.0,6000.0,Dual Kit,CMK32GX5M2E6000C36,0,1673
DDR5,SK Hynix,8.0,4800.0,Single,Unknown,1,1674
DDR5,SK Hynix,16.0,5600.0,Single,"HMCG78AGBSA, HMCG78AGBSA092N, HMCG78AGBSA095N",1,1675
DDR5,Other,64.0,4800.0,Single,64GB DDR5 CAMM,0,1676
DDR5,Other,16.0,5600.0,Single,N77399-001,0,1677
DDR5,Kingston,16.0,5200.0,Dual Kit,KF552C36BBEAK2-16,0,1678
DDR5,Other,32.0,5600.0,Dual Kit,Unknown,1,1679
DDR5,Team Group,16.0,6000.0,Single,FLBD516G6000HC38GBKT,0,1680
DDR5,Other,16.0,4800.0,Single,P64336-B21-MB,1,1681
DDR5,Crucial,24.0,5600.0,Single,CT24G56C46S5,0,1682
DDR5,Crucial,8.0,5600.0,Single,Unknown,0,1683
DDR5,Samsung,8.0,5600.0,Single,M425R1GB4BB0-CQK0L,0,1684
